Id,Rating
2351,98.17114022258403
2352,78.48208246547217
2353,70.74758649215464
2354,43.87652503639839
2355,76.65327188578256
2356,77.08724706846299
2357,86.26641238167407
2358,78.79265594156044
2359,45.46770396296665
2360,74.55555272796592
2361,56.69638710323366
2362,65.32074588018959
2363,63.9033739995442
2364,96.60213152675526
2365,65.3877954229047
2366,88.25278828496721
2367,52.08860807838947
2368,69.81354380909536
2369,86.71655247454325
2370,62.37296682159055
2371,66.30528720161736
2372,95.59190761614886
2373,66.7262156578308
2374,77.74545875238402
2375,17.06007673934299
2376,62.18890500720226
2377,71.69453856521623
2378,56.18011747921437
2379,87.90699436743482
2380,76.70585983734325
2381,69.5297137975321
2382,82.4012880939945
2383,86.16446633997815
2384,90.29141158107221
2385,63.49991251439849
2386,103.80357714398767
2387,72.07342892347486
2388,87.95842661050845
2389,80.54774724715377
2390,81.66790404409078
2391,59.438344889028166
2392,98.12343697847204
2393,47.14503180842327
2394,83.35707381816009
2395,80.93301515653118
2396,98.6144780727382
2397,65.00249410793421
2398,95.78128644301974
2399,82.66361343585038
2400,67.461381909015
2401,67.60293195666773
2402,93.28528892057739
2403,66.7262156578308
2404,71.34477599001538
2405,60.05876025037257
2406,51.860928835429846
2407,63.57770412378149
2408,52.844469989871456
2409,71.65238628676106
2410,47.53077132030218
2411,80.18643544148406
2412,90.8737645605593
2413,102.28043712892556
2414,81.79941714275188
2415,67.69763520521654
2416,59.046240358702775
2417,50.58706669789373
2418,84.44747426097284
2419,55.398933532796164
2420,69.87310241292677
2421,88.63643965911837
2422,61.66669412037558
2423,74.57896530444515
2424,62.46880055302638
2425,79.76168055835447
2426,65.98165125096679
2427,72.45250363022893
2428,80.58576588872552
2429,80.90627444541134
2430,100.92909083835866
2431,83.72531334160837
2432,85.44738028204532
2433,73.43252654194053
2434,81.9387009732151
2435,83.10826488392348
2436,76.12457613691267
2437,78.056627863359
2438,66.8838653971729
2439,86.92503025646741
2440,80.51214253950599
2441,52.69918316104149
2442,82.23695894473587
2443,77.84113293401983
2444,69.27429232062259
2445,56.164913313334594
2446,58.416669223266595
2447,70.87411010342018
2448,51.350067110405185
2449,78.50383050808969
2450,75.31749935536041
2451,85.52575563509657
2452,107.67822545820238
2453,76.9880433008101
2454,80.8608191725621
2455,101.37938929832126
2456,49.764778931484976
2457,89.21292011562186
2458,76.10897913963798
2459,99.0593488982268
2460,65.71742102390347
2461,83.00902866705496
2462,69.61678294648425
2463,53.56959563265747
2464,44.35339570145877
2465,83.35707381816009
2466,68.90858795225606
2467,68.34935591465022
2468,97.7539969839544
2469,78.11943770844483
2470,85.92925554903094
2471,101.37938929832126
2472,66.23083776601518
2473,43.562114311648585
2474,48.4095384225739
2475,99.13920270024046
2476,103.40614200185934
2477,85.07652995630772
2478,84.46866715597764
2479,42.96340347523497
2480,60.83013715566972
2481,85.9896760006968
2482,102.08611729690514
2483,21.029645642698952
2484,68.95580247038208
2485,71.96619065147911
2486,81.5256325421185
2487,106.6087755474938
2488,51.78866243937732
2489,80.17704950710883
2490,106.6087755474938
2491,67.5950017292717
2492,107.67822545820238
2493,99.27011473493303
2494,76.09432343542771
2495,68.73571185174372
2496,60.09909179065485
2497,68.85965782302593
2498,71.92732669911503
2499,85.30652112641377
2500,73.47116810836864
2501,79.25301613410389
2502,59.86247613022748
2503,100.73595766506247
2504,73.04598208854843
2505,73.885382559523
2506,97.42823115708687
2507,71.81684094103635
2508,81.90866570787522
2509,76.72862750494771
2510,55.154666811682766
2511,83.08063548024322
2512,66.89787829133573
2513,73.61484663388431
2514,83.31168159506323
2515,45.724843340620104
2516,49.63234946708269
2517,60.35750373902546
2518,50.11705488043474
2519,73.24528697040081
2520,87.86174262738862
2521,57.97315667852351
2522,66.18122104076556
2523,66.97544716011305
2524,49.485587797686634
2525,91.76190208047319
2526,83.2448335224207
2527,80.61520761902108
2528,61.332404161425245
2529,79.1108884451059
2530,96.16734346133524
2531,76.22384306434765
2532,92.20849415627947
2533,72.13030611988121
2534,50.92097754405586
2535,71.47952578114176
2536,99.0309062821988
2537,75.48979676132568
2538,86.26641238167407
2539,75.11379672945077
2540,65.1976160730357
2541,66.05541755452867
2542,59.66397923405867
2543,93.79269088488576
2544,88.42028207521719
2545,66.47658595795633
2546,46.64423042350515
2547,64.13395707885492
2548,100.12651240762439
2549,76.90848207261124
2550,67.34989117507182
2551,81.43137108628895
2552,98.6144780727382
2553,86.11355140706512
2554,79.49384962734106
2555,47.98662385678393
2556,67.90186340397742
2557,76.77573363922535
2558,80.39159146201473
2559,65.3894915268139
2560,79.16308223526266
2561,84.07836469435736
2562,72.98283379671417
2563,67.8192477644372
2564,82.09895721986815
2565,81.42746079138263
2566,99.08754132448772
2567,82.11779877682108
2568,83.54503401138182
2569,83.36362264586037
2570,48.41115394017156
2571,46.911302701419935
2572,80.93301515653118
2573,72.13974258497785
2574,78.28868233817163
2575,81.4434004490251
2576,41.14968384701916
2577,69.94761307687264
2578,88.52380097256372
2579,76.62851589820349
2580,61.15863732769972
2581,56.94494143231392
2582,87.42174957987399
2583,79.82522381396794
2584,72.02071972874019
2585,35.772075402112634
2586,91.24131656258106
2587,57.31586592649312
2588,59.541868023570196
2589,46.129054207539255
2590,72.52031110920643
2591,65.0504992337031
2592,107.50142073455025
2593,62.42083137484937
2594,42.13420272814864
2595,85.52753990126446
2596,59.65592843160489
2597,86.52375106793897
2598,72.71353118120929
2599,62.46040934540427
2600,84.11792423952497
2601,99.60326265110692
2602,69.53348137519298
2603,78.50782600675899
2604,71.52060457936429
2605,95.9409437637872
2606,75.67669685962781
2607,85.30652112641377
2608,78.78130375203153
2609,17.06007673934299
2610,59.39370763623332
2611,84.74638741790054
2612,100.21142970845156
2613,71.28839300612009
2614,38.403287895745905
2615,76.8320334877212
2616,51.07838024822643
2617,101.03832718200522
2618,68.3483125406026
2619,95.0021165474427
2620,62.95425499986729
2621,77.69802166709394
2622,69.66688056950701
2623,90.27470353901603
2624,52.50459139027546
2625,60.62038105178515
2626,70.64640023247158
2627,72.94301527812846
2628,83.67216497181971
2629,55.28756642380527
2630,45.2835475050245
2631,99.47053588476162
2632,86.45459083607919
2633,95.1409042744155
2634,66.8105631215001
2635,29.99088512074926
2636,85.92925554903094
2637,76.43797316804464
2638,77.14308363014915
2639,72.01574905125261
2640,85.47206297254522
2641,74.99375670420567
2642,78.70277503108335
2643,100.09268385767105
2644,80.42976923545866
2645,83.3858521636158
2646,49.26139058094523
2647,83.49446503219741
2648,62.0388848785276
2649,75.096989129029
2650,72.13974258497785
2651,79.0161322585557
2652,52.00694607209263
2653,76.85097038283627
2654,78.99197458125978
2655,69.01975388908785
2656,66.61115261278674
2657,78.89142044967699
2658,95.78128644301974
2659,34.460070179990225
2660,85.12026346051165
2661,86.90728097978949
2662,87.23152751579403
2663,75.59891034290045
2664,84.16275144728198
2665,105.55766047582063
2666,60.84738390623613
2667,87.63415052281721
2668,73.96069236958363
2669,87.61385145879484
2670,75.40604046840023
2671,74.41554304727777
2672,97.07759060780502
2673,104.27898542883617
2674,80.53173083509736
2675,81.37933454228732
2676,82.21141208924386
2677,82.08879432254673
2678,56.380460086812434
2679,56.2652182260471
2680,81.36686991690527
2681,74.69887062197917
2682,72.11669575876323
2683,76.62876494584854
2684,81.57599141588959
2685,65.93815601137256
2686,44.79709221522775
2687,41.06639958909946
2688,93.68437497099595
2689,89.63949542684287
2690,74.05320918604873
2691,60.778268934401815
2692,62.309301844472294
2693,61.15863732769972
2694,61.78669232863511
2695,68.3483125406026
2696,56.012843489967295
2697,57.028266883251234
2698,39.890230481638824
2699,80.39115797151024
2700,63.825872991136514
2701,86.04563434783665
2702,69.34903920472942
2703,71.65800096115223
2704,67.44939966116456
2705,73.2795485348041
2706,77.26546276532532
2707,72.31161863285115
2708,72.86750438241506
2709,83.78132225997824
2710,90.74579864003775
2711,98.58622333307024
2712,92.66397861685768
2713,73.2795485348041
2714,97.7539969839544
2715,60.65313123887351
2716,66.6987715476632
2717,72.02328837858451
2718,84.54366451383714
2719,52.023182071824614
2720,81.65499724192135
2721,104.27898542883617
2722,77.23487390309941
2723,55.43567936391423
2724,33.939166214442004
2725,79.42068843904157
2726,58.085492575622766
2727,67.62069130005364
2728,59.9984604747698
2729,41.32500497659575
2730,84.85533539236496
2731,88.17391546523731
2732,43.223867334859634
2733,80.30882679386741
2734,70.19381967322292
2735,64.59450091749231
2736,73.71886682963205
2737,67.24539512314091
2738,84.36047793008748
2739,100.6005508419232
2740,93.67554553945683
2741,57.85469313871879
2742,96.02463975035374
2743,87.01315350737228
2744,81.30576275221158
2745,82.09588575522436
2746,68.57988201765777
2747,77.47336500962881
2748,82.0744009962501
2749,56.74771559605645
2750,66.64816559907901
2751,103.87243357752963
2752,80.0917391006662
2753,75.81737221755415
2754,80.33486705778012
2755,45.874630514908496
2756,63.30199853294297
2757,76.11020512924861
2758,90.91188805050739
2759,69.6396425375446
2760,73.1492769893577
2761,72.15341753902752
2762,84.28091273041709
2763,54.15463219809056
2764,84.04411052006432
2765,74.4604118043422
2766,65.68292380495026
2767,79.15008226649002
2768,64.58336802091
2769,79.16723599545641
2770,58.67871053175789
2771,77.73905606190338
2772,73.85112855331664
2773,99.09171050843985
2774,87.61385145879484
2775,55.09493983892651
2776,21.954078791555133
2777,77.20737145931159
2778,82.1664403224034
2779,67.44939966116456
2780,48.22289669590348
2781,50.07429015099437
2782,66.524285842347
2783,78.93884517265388
2784,47.714799351005304
2785,49.83333483966048
2786,86.70540122479338
2787,73.04593431076044
2788,85.9896760006968
2789,77.33508159676052
2790,61.00314887647112
2791,101.38681583932035
2792,67.10290216332112
2793,81.24006939279984
2794,79.57838072656524
2795,42.317203614862876
2796,67.85998407816882
2797,80.5856451667827
2798,70.96532216804498
2799,96.61510775808605
2800,83.54551422507494
2801,80.22618597845111
2802,82.74778052635972
2803,74.1624385874506
2804,73.0942453206807
2805,83.0665102857328
2806,72.7664170121842
2807,66.2752200856187
2808,47.48180549447005
2809,44.70057231349966
2810,89.28930446725977
2811,77.81255492696228
2812,89.28112385332633
